datetime,energy_supplied_kwh,energy_billed_kwh
2018-10-28 09:40:36,57.32,54.78
2018-10-28 10:40:36,88.72,78.93
2018-10-28 11:40:35,72.12,67.81
2018-10-28 12:40:35,82.26,74.3
2018-10-28 13:40:34,84.54,78.2
2018-10-28 14:40:34,73.38,65.12
2018-10-28 15:40:33,83.89,78.0
2018-10-28 16:40:33,110.63,103.7
2018-10-28 17:40:32,60.39,56.63
2018-10-28 18:40:31,62.54,58.38
2018-10-28 19:40:31,66.0,59.66
2018-10-28 20:40:30,54.52,52.36
2018-10-28 21:40:30,61.89,56.12
2018-10-28 22:40:29,65.57,63.39
2018-10-28 23:40:29,46.33,42.87
2018-10-29 00:40:28,114.44,105.86
2018-10-29 01:40:28,58.41,56.01
2018-10-29 02:40:27,34.29,30.49
2018-10-29 03:40:27,65.66,60.26
2018-10-29 04:40:26,78.07,60.17
2018-10-29 05:40:26,83.88,76.58
2018-10-29 06:40:25,81.2,74.4
2018-10-29 07:40:24,85.2,78.01
2018-10-29 08:40:24,60.9,56.41
2018-10-29 09:40:23,100.57,90.38
2018-10-29 10:40:23,85.51,80.52
2018-10-29 11:40:22,52.45,48.34
2018-10-29 12:40:22,28.59,26.89
2018-10-29 13:40:21,82.71,78.01
2018-10-29 14:40:21,38.24,36.92
2018-10-29 15:40:20,55.53,52.76
2018-10-29 16:40:20,74.28,68.01
2018-10-29 17:40:19,92.18,89.17
2018-10-29 18:40:19,49.25,47.31
2018-10-29 19:40:18,20.0,18.26
2018-10-29 20:40:17,36.73,34.28
2018-10-29 21:40:17,37.75,34.24
2018-10-29 22:40:16,74.8,70.64
2018-10-29 23:40:16,64.75,60.4
2018-10-30 00:40:15,76.65,70.19
2018-10-30 01:40:15,42.18,40.16
2018-10-30 02:40:14,65.96,62.23
2018-10-30 03:40:14,72.74,69.43
2018-10-30 04:40:13,104.95,94.78
2018-10-30 05:40:13,58.43,54.55
2018-10-30 06:40:12,113.29,103.69
2018-10-30 07:40:11,64.21,60.71
2018-10-30 08:40:11,109.42,98.72
2018-10-30 09:40:10,57.16,53.98
2018-10-30 10:40:10,71.65,67.1
2018-10-30 11:40:09,72.48,68.32
2018-10-30 12:40:09,76.72,70.56
2018-10-30 13:40:08,61.7,59.6
2018-10-30 14:40:08,79.74,74.75
2018-10-30 15:40:07,20.0,18.95
2018-10-30 16:40:07,26.65,25.21
2018-10-30 17:40:06,41.12,37.92
2018-10-30 18:40:06,96.04,90.08
2018-10-30 19:40:05,92.02,88.99
2018-10-30 20:40:04,42.19,39.66
2018-10-30 21:40:04,89.84,82.68
2018-10-30 22:40:03,65.77,61.76
2018-10-30 23:40:03,72.95,66.96
2018-10-31 00:40:02,107.55,103.99
2018-10-31 01:40:02,81.78,71.97
2018-10-31 02:40:01,81.39,76.71
2018-10-31 03:40:01,64.97,61.56
2018-10-31 04:40:00,69.29,66.66
2018-10-31 05:40:00,118.53,108.62
2018-10-31 06:39:59,70.95,68.83
2018-10-31 07:39:59,87.1,82.44
2018-10-31 08:39:58,74.52,68.89
2018-10-31 09:39:57,117.67,111.34
2018-10-31 10:39:57,99.5,91.79
2018-10-31 11:39:56,63.7,60.28
2018-10-31 12:39:56,40.19,37.53
2018-10-31 13:39:55,20.0,18.68
2018-10-31 14:39:55,20.0,18.3
2018-10-31 15:39:54,77.96,72.79
2018-10-31 16:39:54,78.13,70.09
2018-10-31 17:39:53,20.0,18.17
2018-10-31 18:39:53,68.49,64.74
2018-10-31 19:39:52,34.9,32.29
2018-10-31 20:39:52,50.1,47.3
2018-10-31 21:39:51,44.3,40.6
2018-10-31 22:39:50,58.79,55.15
2018-10-31 23:39:50,51.0,49.79
2018-11-01 00:39:49,20.0,18.12
2018-11-01 01:39:49,74.46,70.77
2018-11-01 02:39:48,83.88,78.0
2018-11-01 03:39:48,98.7,89.74
2018-11-01 04:39:47,120.0,113.89
2018-11-01 05:39:47,77.43,71.98
2018-11-01 06:39:46,78.05,72.81
2018-11-01 07:39:46,24.8,22.84
2018-11-01 08:39:45,59.57,57.83
2018-11-01 09:39:44,59.6,54.18
2018-11-01 10:39:44,120.0,106.91
2018-11-01 11:39:43,63.42,59.07
2018-11-01 12:39:43,58.37,56.04
2018-11-01 13:39:42,102.23,95.91
2018-11-01 14:39:42,67.52,64.04
2018-11-01 15:39:41,54.94,50.05
2018-11-01 16:39:41,65.59,60.51
2018-11-01 17:39:40,49.06,43.17
2018-11-01 18:39:40,70.48,67.48
2018-11-01 19:39:39,83.32,80.3
2018-11-01 20:39:39,60.02,53.78
2018-11-01 21:39:38,70.07,65.72
2018-11-01 22:39:37,66.1,62.82
2018-11-01 23:39:37,69.27,64.5
2018-11-02 00:39:36,58.48,52.28
2018-11-02 01:39:36,104.62,97.97
2018-11-02 02:39:35,92.38,86.63
2018-11-02 03:39:35,42.65,38.95
2018-11-02 04:39:34,71.47,68.61
2018-11-02 05:39:34,70.38,65.6
2018-11-02 06:39:33,20.0,17.6
2018-11-02 07:39:33,44.17,41.45
2018-11-02 08:39:32,68.43,61.91
2018-11-02 09:39:32,64.69,62.87
2018-11-02 10:39:31,120.0,115.67
2018-11-02 11:39:30,50.33,47.15
2018-11-02 12:39:30,33.23,31.23
2018-11-02 13:39:29,85.01,78.27
2018-11-02 14:39:29,55.4,51.43
2018-11-02 15:39:28,59.17,54.11
2018-11-02 16:39:28,76.14,72.87
2018-11-02 17:39:27,20.0,18.51
2018-11-02 18:39:27,92.65,87.54
2018-11-02 19:39:26,79.07,70.64
2018-11-02 20:39:26,46.9,44.36
2018-11-02 21:39:25,26.64,24.48
2018-11-02 22:39:25,38.63,36.64
2018-11-02 23:39:24,48.18,45.54
2018-11-03 00:39:23,72.57,67.61
2018-11-03 01:39:23,58.17,55.06
2018-11-03 02:39:22,111.09,105.59
2018-11-03 03:39:22,107.11,100.75
2018-11-03 04:39:21,91.24,84.94
2018-11-03 05:39:21,34.11,31.81
2018-11-03 06:39:20,110.22,100.32
2018-11-03 07:39:20,72.27,66.59
2018-11-03 08:39:19,59.72,55.87
2018-11-03 09:39:19,52.23,47.47
2018-11-03 10:39:18,53.41,49.48
2018-11-03 11:39:17,59.69,56.23
2018-11-03 12:39:17,64.72,57.73
2018-11-03 13:39:16,30.25,29.45
2018-11-03 14:39:16,60.48,56.68
2018-11-03 15:39:15,61.08,58.87
2018-11-03 16:39:15,68.23,62.94
2018-11-03 17:39:14,85.68,79.86
2018-11-03 18:39:14,65.3,58.64
2018-11-03 19:39:13,31.29,29.08
2018-11-03 20:39:13,69.78,64.99
2018-11-03 21:39:12,50.59,49.54
2018-11-03 22:39:12,42.47,37.62
2018-11-03 23:39:11,69.4,63.75
2018-11-04 00:39:10,83.46,77.82
2018-11-04 01:39:10,40.95,36.45
2018-11-04 02:39:09,102.63,94.66
2018-11-04 03:39:09,104.68,98.71
2018-11-04 04:39:08,111.4,107.25
2018-11-04 05:39:08,84.13,77.16
2018-11-04 06:39:07,89.04,81.86
2018-11-04 07:39:07,79.03,75.71
2018-11-04 08:39:06,120.0,116.05
2018-11-04 09:39:06,53.25,50.39
2018-11-04 10:39:05,116.01,110.6
2018-11-04 11:39:05,105.98,96.46
2018-11-04 12:39:04,82.91,78.52
2018-11-04 13:39:03,90.79,84.59
2018-11-04 14:39:03,60.04,56.23
2018-11-04 15:39:02,60.84,57.88
2018-11-04 16:39:02,50.62,47.95
2018-11-04 17:39:01,35.19,32.24
2018-11-04 18:39:01,50.42,47.47
2018-11-04 19:39:00,56.72,52.07
2018-11-04 20:39:00,58.55,54.35
2018-11-04 21:38:59,20.0,19.29
2018-11-04 22:38:59,66.89,61.52
2018-11-04 23:38:58,69.59,62.33
2018-11-05 00:38:58,53.21,47.39
2018-11-05 01:38:57,55.99,52.26
2018-11-05 02:38:56,85.04,77.96
2018-11-05 03:38:56,49.4,46.25
2018-11-05 04:38:55,56.77,53.56
2018-11-05 05:38:55,45.66,41.35
2018-11-05 06:38:54,63.87,59.28
2018-11-05 07:38:54,64.42,62.03
2018-11-05 08:38:53,51.44,46.91
2018-11-05 09:38:53,73.53,69.04
2018-11-05 10:38:52,20.0,18.74
2018-11-05 11:38:52,80.04,75.09
2018-11-05 12:38:51,48.82,48.19
2018-11-05 13:38:50,72.39,67.0
2018-11-05 14:38:50,67.83,62.81
2018-11-05 15:38:49,120.0,115.89
2018-11-05 16:38:49,58.89,54.49
2018-11-05 17:38:48,29.26,25.75
2018-11-05 18:38:48,45.61,42.02
2018-11-05 19:38:47,63.31,57.67
2018-11-05 20:38:47,41.23,38.66
2018-11-05 21:38:46,80.24,77.18
2018-11-05 22:38:46,120.0,114.25
2018-11-05 23:38:45,100.13,89.99
2018-11-06 00:38:45,49.07,44.58
2018-11-06 01:38:44,68.63,66.28
2018-11-06 02:38:43,60.9,54.91
2018-11-06 03:38:43,93.39,86.77
2018-11-06 04:38:42,75.48,72.23
2018-11-06 05:38:42,56.55,53.46
2018-11-06 06:38:41,73.9,69.52
2018-11-06 07:38:41,82.64,76.85
2018-11-06 08:38:40,98.97,90.85
2018-11-06 09:38:40,33.88,31.18
2018-11-06 10:38:39,111.22,102.88
2018-11-06 11:38:39,51.28,46.13
2018-11-06 12:38:38,58.53,55.82
2018-11-06 13:38:38,30.3,29.09
2018-11-06 14:38:37,54.02,49.06
2018-11-06 15:38:36,34.61,31.88
2018-11-06 16:38:36,59.37,44.41
2018-11-06 17:38:35,64.15,58.4
2018-11-06 18:38:35,23.68,22.65
2018-11-06 19:38:34,52.41,48.48
2018-11-06 20:38:34,41.09,38.45
2018-11-06 21:38:33,64.75,59.23
2018-11-06 22:38:33,43.18,39.62
2018-11-06 23:38:32,59.23,54.24
2018-11-07 00:38:32,97.79,92.56
2018-11-07 01:38:31,120.0,112.56
2018-11-07 02:38:31,102.88,96.66
2018-11-07 03:38:30,68.35,62.62
2018-11-07 04:38:29,59.0,57.47
2018-11-07 05:38:29,99.95,94.83
2018-11-07 06:38:28,94.59,87.94
2018-11-07 07:38:28,29.02,27.37
2018-11-07 08:38:27,63.88,61.71
2018-11-07 09:38:27,29.92,27.35
2018-11-07 10:38:26,81.35,77.79
2018-11-07 11:38:26,61.58,57.83
2018-11-07 12:38:25,71.05,62.52
2018-11-07 13:38:25,94.72,88.0
2018-11-07 14:38:24,47.75,42.92
2018-11-07 15:38:23,54.21,49.17
2018-11-07 16:38:23,76.25,69.08
2018-11-07 17:38:22,85.96,80.13
2018-11-07 18:38:22,79.89,73.52
2018-11-07 19:38:21,57.68,54.56
2018-11-07 20:38:21,64.95,58.26
2018-11-07 21:38:20,78.11,74.73
2018-11-07 22:38:20,88.72,81.48
2018-11-07 23:38:19,22.86,21.13
2018-11-08 00:38:19,70.5,64.01
2018-11-08 01:38:18,99.21,91.44
2018-11-08 02:38:18,73.23,68.43
2018-11-08 03:38:17,59.95,57.45
2018-11-08 04:38:16,84.35,78.15
2018-11-08 05:38:16,69.87,62.27
2018-11-08 06:38:15,83.21,76.03
2018-11-08 07:38:15,38.03,34.27
2018-11-08 08:38:14,68.2,63.43
2018-11-08 09:38:14,106.11,95.14
2018-11-08 10:38:13,92.85,88.8
2018-11-08 11:38:13,74.26,70.61
2018-11-08 12:38:12,49.95,45.96
2018-11-08 13:38:12,60.02,55.22
2018-11-08 14:38:11,20.0,18.0
2018-11-08 15:38:11,54.3,49.91
2018-11-08 16:38:10,64.1,59.52
2018-11-08 17:38:09,45.62,44.1
2018-11-08 18:38:09,79.3,76.1
2018-11-08 19:38:08,28.67,26.44
2018-11-08 20:38:08,60.92,55.18
2018-11-08 21:38:07,32.7,31.83
2018-11-08 22:38:07,40.65,36.7
2018-11-08 23:38:06,28.9,28.15
2018-11-09 00:38:06,30.68,27.57
2018-11-09 01:38:05,86.84,77.81
2018-11-09 02:38:05,94.37,84.22
2018-11-09 03:38:04,60.23,55.36
2018-11-09 04:38:04,60.68,53.4
2018-11-09 05:38:03,43.93,40.11
2018-11-09 06:38:02,86.55,80.18
2018-11-09 07:38:02,54.26,50.91
2018-11-09 08:38:01,82.72,80.98
2018-11-09 09:38:01,55.27,52.52
2018-11-09 10:38:00,70.59,65.23
2018-11-09 11:38:00,40.84,38.28
2018-11-09 12:37:59,63.96,57.91
2018-11-09 13:37:59,76.27,46.15
2018-11-09 14:37:58,43.5,39.82
2018-11-09 15:37:58,64.34,57.88
2018-11-09 16:37:57,54.39,49.19
2018-11-09 17:37:56,61.73,54.69
2018-11-09 18:37:56,20.0,18.46
2018-11-09 19:37:55,42.61,38.69
2018-11-09 20:37:55,63.37,57.39
2018-11-09 21:37:54,72.0,63.36
2018-11-09 22:37:54,48.08,46.23
2018-11-09 23:37:53,113.43,99.82
2018-11-10 00:37:53,67.77,63.23
2018-11-10 01:37:52,76.03,73.05
2018-11-10 02:37:52,84.66,78.75
2018-11-10 03:37:51,81.56,75.94
2018-11-10 04:37:51,74.61,67.78
2018-11-10 05:37:50,70.93,65.34
2018-11-10 06:37:49,120.0,110.27
2018-11-10 07:37:49,63.98,60.3
2018-11-10 08:37:48,85.47,61.87
2018-11-10 09:37:48,69.28,66.21
2018-11-10 10:37:47,99.02,87.14
2018-11-10 11:37:47,82.34,75.86
2018-11-10 12:37:46,34.19,31.74
2018-11-10 13:37:46,50.94,47.61
2018-11-10 14:37:45,76.39,70.21
2018-11-10 15:37:45,60.95,57.37
2018-11-10 16:37:44,39.61,35.49
2018-11-10 17:37:44,87.91,80.94
2018-11-10 18:37:43,27.98,26.45
2018-11-10 19:37:42,67.63,64.4
2018-11-10 20:37:42,38.38,35.99
2018-11-10 21:37:41,23.51,22.58
2018-11-10 22:37:41,89.07,81.14
2018-11-10 23:37:40,36.65,33.91
2018-11-11 00:37:40,24.36,22.28
2018-11-11 01:37:39,63.96,60.57
2018-11-11 02:37:39,107.0,96.63
2018-11-11 03:37:38,85.77,79.64
2018-11-11 04:37:38,91.25,88.55
2018-11-11 05:37:37,64.54,60.42
2018-11-11 06:37:37,59.11,56.98
2018-11-11 07:37:36,90.99,82.49
2018-11-11 08:37:35,49.96,46.73
2018-11-11 09:37:35,93.71,86.5
2018-11-11 10:37:34,39.94,36.16
2018-11-11 11:37:34,41.75,38.14
2018-11-11 12:37:33,75.39,68.83
2018-11-11 13:37:33,60.02,53.93
2018-11-11 14:37:32,83.94,74.42
2018-11-11 15:37:32,47.99,43.24
2018-11-11 16:37:31,46.99,44.59
2018-11-11 17:37:31,68.73,66.19
2018-11-11 18:37:30,37.42,34.41
2018-11-11 19:37:29,56.97,53.06
2018-11-11 20:37:29,20.0,18.84
2018-11-11 21:37:28,58.68,54.45
2018-11-11 22:37:28,81.54,75.86
2018-11-11 23:37:27,38.37,35.52
2018-11-12 00:37:27,39.45,37.48
2018-11-12 01:37:26,91.62,84.19
2018-11-12 02:37:26,120.0,110.98
2018-11-12 03:37:25,77.33,72.52
2018-11-12 04:37:25,32.05,29.5
2018-11-12 05:37:24,99.69,92.49
2018-11-12 06:37:24,57.44,55.09
2018-11-12 07:37:23,93.17,87.89
2018-11-12 08:37:22,48.87,43.9
2018-11-12 09:37:22,102.93,94.28
2018-11-12 10:37:21,60.13,57.39
2018-11-12 11:37:21,102.11,97.64
2018-11-12 12:37:20,44.03,40.94
2018-11-12 13:37:20,74.46,70.49
2018-11-12 14:37:19,71.26,67.11
2018-11-12 15:37:19,61.07,55.32
2018-11-12 16:37:18,42.92,40.9
2018-11-12 17:37:18,76.88,72.91
2018-11-12 18:37:17,64.39,60.65
2018-11-12 19:37:17,82.2,76.0
2018-11-12 20:37:16,76.63,72.89
2018-11-12 21:37:15,49.92,46.63
2018-11-12 22:37:15,42.55,39.81
2018-11-12 23:37:14,87.1,79.56
2018-11-13 00:37:14,60.47,56.39
2018-11-13 01:37:13,51.34,47.26
2018-11-13 02:37:13,66.69,60.71
2018-11-13 03:37:12,47.62,45.19
2018-11-13 04:37:12,114.73,109.07
2018-11-13 05:37:11,93.79,89.58
2018-11-13 06:37:11,42.49,39.93
2018-11-13 07:37:10,57.95,55.63
2018-11-13 08:37:10,58.69,53.63
2018-11-13 09:37:09,75.33,68.64
2018-11-13 10:37:08,112.11,101.19
2018-11-13 11:37:08,60.85,57.18
2018-11-13 12:37:07,87.75,81.13
2018-11-13 13:37:07,66.24,65.58
2018-11-13 14:37:06,52.66,47.95
2018-11-13 15:37:06,55.5,50.47
2018-11-13 16:37:05,88.58,68.9
2018-11-13 17:37:05,80.6,73.45
2018-11-13 18:37:04,29.47,26.81
2018-11-13 19:37:04,60.07,54.42
2018-11-13 20:37:03,40.04,36.96
2018-11-13 21:37:02,58.01,54.17
2018-11-13 22:37:02,72.07,65.94
2018-11-13 23:37:01,20.0,18.54
2018-11-14 00:37:01,43.56,40.82
2018-11-14 01:37:00,76.47,70.84
2018-11-14 02:37:00,99.63,91.27
2018-11-14 03:36:59,106.66,102.45
2018-11-14 04:36:59,39.54,36.18
2018-11-14 05:36:58,59.87,53.37
2018-11-14 06:36:58,97.92,88.95
2018-11-14 07:36:57,54.39,51.02
2018-11-14 08:36:57,72.32,42.5
2018-11-14 09:36:56,36.99,23.29
2018-11-14 10:36:55,59.81,55.08
2018-11-14 11:36:55,67.7,62.94
2018-11-14 12:36:54,41.42,29.78
2018-11-14 13:36:54,28.14,26.03
2018-11-14 14:36:53,89.14,82.92
2018-11-14 15:36:53,62.59,57.62
2018-11-14 16:36:52,71.61,65.47
2018-11-14 17:36:52,64.43,58.25
2018-11-14 18:36:51,74.42,72.06
2018-11-14 19:36:51,34.75,25.55
2018-11-14 20:36:50,71.51,65.08
2018-11-14 21:36:50,47.03,42.86
2018-11-14 22:36:49,58.7,56.03
2018-11-14 23:36:48,81.02,72.44
2018-11-15 00:36:48,80.5,75.94
2018-11-15 01:36:47,73.83,68.94
2018-11-15 02:36:47,87.53,81.78
2018-11-15 03:36:46,117.39,110.54
2018-11-15 04:36:46,56.33,51.84
2018-11-15 05:36:45,113.13,110.18
2018-11-15 06:36:45,87.81,79.92
2018-11-15 07:36:44,92.14,87.96
2018-11-15 08:36:44,98.26,88.21
2018-11-15 09:36:43,67.09,62.23
2018-11-15 10:36:43,67.41,61.97
2018-11-15 11:36:42,120.0,112.33
2018-11-15 12:36:41,60.06,57.39
2018-11-15 13:36:41,69.67,65.48
2018-11-15 14:36:40,77.03,67.79
2018-11-15 15:36:40,69.55,64.89
2018-11-15 16:36:39,65.0,59.17
2018-11-15 17:36:39,42.71,37.77
2018-11-15 18:36:38,62.44,58.35
2018-11-15 19:36:38,71.21,66.04
2018-11-15 20:36:37,70.83,66.4
2018-11-15 21:36:37,62.34,55.57
2018-11-15 22:36:36,91.86,83.98
2018-11-15 23:36:35,74.74,72.13
2018-11-16 00:36:35,72.92,69.11
2018-11-16 01:36:34,111.58,102.86
2018-11-16 02:36:34,58.1,52.68
2018-11-16 03:36:33,69.26,64.24
2018-11-16 04:36:33,62.37,59.98
2018-11-16 05:36:32,92.09,86.69
2018-11-16 06:36:32,20.0,18.29
2018-11-16 07:36:31,47.62,46.17
2018-11-16 08:36:31,98.15,91.65
2018-11-16 09:36:30,66.08,60.95
2018-11-16 10:36:30,71.14,65.67
2018-11-16 11:36:29,30.12,29.55
2018-11-16 12:36:28,75.08,71.94
2018-11-16 13:36:28,31.12,29.58
2018-11-16 14:36:27,50.05,45.88
2018-11-16 15:36:27,57.42,55.79
2018-11-16 16:36:26,54.02,51.85
2018-11-16 17:36:26,65.91,61.83
2018-11-16 18:36:25,36.35,32.3
2018-11-16 19:36:25,62.78,59.9
2018-11-16 20:36:24,41.69,37.69
2018-11-16 21:36:24,108.08,99.61
2018-11-16 22:36:23,75.66,74.31
2018-11-16 23:36:23,55.0,51.53
2018-11-17 00:36:22,56.03,50.01
2018-11-17 01:36:21,37.32,34.41
2018-11-17 02:36:21,110.75,103.47
2018-11-17 03:36:20,87.95,79.8
2018-11-17 04:36:20,119.05,110.44
2018-11-17 05:36:19,89.44,78.71
2018-11-17 06:36:19,49.74,46.61
2018-11-17 07:36:18,114.01,106.56
2018-11-17 08:36:18,77.94,75.33
2018-11-17 09:36:17,68.58,62.44
2018-11-17 10:36:17,21.92,20.52
2018-11-17 11:36:16,47.28,44.53
2018-11-17 12:36:16,70.67,65.08
2018-11-17 13:36:15,73.65,69.27
2018-11-17 14:36:14,88.3,85.38
2018-11-17 15:36:14,51.25,45.1
2018-11-17 16:36:13,41.18,38.19
2018-11-17 17:36:13,20.0,18.14
2018-11-17 18:36:12,48.57,44.89
2018-11-17 19:36:12,67.42,62.74
2018-11-17 20:36:11,52.04,48.36
2018-11-17 21:36:11,64.4,61.87
2018-11-17 22:36:10,42.46,40.2
2018-11-17 23:36:10,38.14,34.9
2018-11-18 00:36:09,59.59,56.27
2018-11-18 01:36:08,97.51,91.57
2018-11-18 02:36:08,57.99,52.65
2018-11-18 03:36:07,30.38,28.01
2018-11-18 04:36:07,72.37,68.1
2018-11-18 05:36:06,59.77,54.83
2018-11-18 06:36:06,71.45,66.82
2018-11-18 07:36:05,69.56,66.89
2018-11-18 08:36:05,105.26,93.81
2018-11-18 09:36:04,77.9,75.17
2018-11-18 10:36:04,42.13,38.2
2018-11-18 11:36:03,102.52,94.29
2018-11-18 12:36:03,59.02,56.49
2018-11-18 13:36:02,44.73,41.37
2018-11-18 14:36:01,61.99,60.14
2018-11-18 15:36:01,71.0,67.9
2018-11-18 16:36:00,35.78,34.01
2018-11-18 17:36:00,57.07,53.06
2018-11-18 18:35:59,80.42,73.84
2018-11-18 19:35:59,54.22,50.18
2018-11-18 20:35:58,117.01,107.45
2018-11-18 21:35:58,38.01,35.75
2018-11-18 22:35:57,20.0,17.6
2018-11-18 23:35:57,80.88,73.66
2018-11-19 00:35:56,40.77,38.29
2018-11-19 01:35:56,44.64,40.23
2018-11-19 02:35:55,80.49,73.42
2018-11-19 03:35:54,78.1,75.77
2018-11-19 04:35:54,30.9,28.03
2018-11-19 05:35:53,81.49,74.91
2018-11-19 06:35:53,94.86,85.75
2018-11-19 07:35:52,73.79,67.62
2018-11-19 08:35:52,101.23,98.29
2018-11-19 09:35:51,112.41,107.46
2018-11-19 10:35:51,81.58,73.4
2018-11-19 11:35:50,38.64,35.82
2018-11-19 12:35:50,35.4,32.87
2018-11-19 13:35:49,37.14,34.42
2018-11-19 14:35:49,46.79,44.4
2018-11-19 15:35:48,44.27,41.12
2018-11-19 16:35:47,52.69,48.69
2018-11-19 17:35:47,75.24,71.6
2018-11-19 18:35:46,65.66,55.15
2018-11-19 19:35:46,35.38,31.51
2018-11-19 20:35:45,46.63,42.56
2018-11-19 21:35:45,63.62,59.17
2018-11-19 22:35:44,72.71,66.98
2018-11-19 23:35:44,51.84,48.3
2018-11-20 00:35:43,71.03,65.0
2018-11-20 01:35:43,56.05,50.98
2018-11-20 02:35:42,56.44,52.53
2018-11-20 03:35:41,41.4,39.17
2018-11-20 04:35:41,103.24,94.42
2018-11-20 05:35:40,67.72,63.18
2018-11-20 06:35:40,101.71,93.49
2018-11-20 07:35:39,42.52,41.18
2018-11-20 08:35:39,67.47,64.36
2018-11-20 09:35:38,61.14,55.97
2018-11-20 10:35:38,40.7,39.91
2018-11-20 11:35:37,81.83,77.5
2018-11-20 12:35:37,73.93,69.76
2018-11-20 13:35:36,55.44,51.51
2018-11-20 14:35:36,40.39,38.54
2018-11-20 15:35:35,37.49,33.4
2018-11-20 16:35:34,70.96,67.68
2018-11-20 17:35:34,82.02,75.99
2018-11-20 18:35:33,97.66,89.83
2018-11-20 19:35:33,114.31,108.12
2018-11-20 20:35:32,35.49,33.91
2018-11-20 21:35:32,55.84,49.14
2018-11-20 22:35:31,61.83,57.46
2018-11-20 23:35:31,68.2,64.4
2018-11-21 00:35:30,20.0,18.32
2018-11-21 01:35:30,20.0,18.34
2018-11-21 02:35:29,68.47,63.26
2018-11-21 03:35:29,42.13,38.39
2018-11-21 04:35:28,119.27,109.45
2018-11-21 05:35:27,37.7,35.17
2018-11-21 06:35:27,37.73,36.68
2018-11-21 07:35:26,55.02,50.67
2018-11-21 08:35:26,32.19,30.45
2018-11-21 09:35:25,85.31,81.14
2018-11-21 10:35:25,88.1,79.28
2018-11-21 11:35:24,71.46,66.1
2018-11-21 12:35:24,108.95,101.59
2018-11-21 13:35:23,60.07,57.59
2018-11-21 14:35:23,73.72,67.32
2018-11-21 15:35:22,64.95,61.19
2018-11-21 16:35:22,29.7,27.82
2018-11-21 17:35:21,51.63,33.69
2018-11-21 18:35:20,54.39,51.44
2018-11-21 19:35:20,25.12,22.44
2018-11-21 20:35:19,77.06,73.5
2018-11-21 21:35:19,53.65,48.28
2018-11-21 22:35:18,64.23,59.57
2018-11-21 23:35:18,35.29,31.06
2018-11-22 00:35:17,69.54,68.24
2018-11-22 01:35:17,27.2,24.44
2018-11-22 02:35:16,38.47,35.12
2018-11-22 03:35:16,48.98,45.96
2018-11-22 04:35:15,120.0,113.94
2018-11-22 05:35:14,33.61,30.66
2018-11-22 06:35:14,120.0,105.6
2018-11-22 07:35:13,67.25,63.1
2018-11-22 08:35:13,64.42,61.03
2018-11-22 09:35:12,114.44,100.71
2018-11-22 10:35:12,95.09,89.1
2018-11-22 11:35:11,55.52,40.29
2018-11-22 12:35:11,62.8,55.26
2018-11-22 13:35:10,90.22,83.7
2018-11-22 14:35:10,79.52,73.12
2018-11-22 15:35:09,64.33,62.22
2018-11-22 16:35:09,33.85,31.39
2018-11-22 17:35:08,34.28,30.17
2018-11-22 18:35:07,83.35,78.19
2018-11-22 19:35:07,59.39,55.29
2018-11-22 20:35:06,62.61,59.14
2018-11-22 21:35:06,29.06,27.03
2018-11-22 22:35:05,65.11,61.03
2018-11-22 23:35:05,50.26,45.29
2018-11-23 00:35:04,104.59,96.71
2018-11-23 01:35:04,76.45,69.15
2018-11-23 02:35:03,28.95,26.73
2018-11-23 03:35:03,107.91,98.45
2018-11-23 04:35:02,77.63,72.8
2018-11-23 05:35:02,81.33,76.91
2018-11-23 06:35:01,120.0,113.28
2018-11-23 07:35:00,97.77,87.52
2018-11-23 08:35:00,56.48,54.13
2018-11-23 09:34:59,89.87,85.03
2018-11-23 10:34:59,98.21,94.65
2018-11-23 11:34:58,20.0,18.79
2018-11-23 12:34:58,20.0,17.87
2018-11-23 13:34:57,59.08,52.73
2018-11-23 14:34:57,46.24,35.38
2018-11-23 15:34:56,33.6,31.09
2018-11-23 16:34:56,41.72,37.78
2018-11-23 17:34:55,69.19,67.32
2018-11-23 18:34:55,38.6,36.49
2018-11-23 19:34:54,23.42,21.09
2018-11-23 20:34:53,27.71,25.86
2018-11-23 21:34:53,65.48,60.13
2018-11-23 22:34:52,20.0,18.57
2018-11-23 23:34:52,99.75,91.74
2018-11-24 00:34:51,64.1,59.18
2018-11-24 01:34:51,81.31,77.82
2018-11-24 02:34:50,42.65,39.86
2018-11-24 03:34:50,50.35,46.67
2018-11-24 04:34:49,53.55,49.87
2018-11-24 05:34:49,29.98,27.11
2018-11-24 06:34:48,47.11,44.78
2018-11-24 07:34:47,53.75,49.99
2018-11-24 08:34:47,39.57,36.95
2018-11-24 09:34:46,68.71,64.38
2018-11-24 10:34:46,64.94,61.91
2018-11-24 11:34:45,55.17,49.1
2018-11-24 12:34:45,39.25,36.21
2018-11-24 13:34:44,78.88,73.3
2018-11-24 14:34:44,88.25,80.74
2018-11-24 15:34:43,95.84,76.33
2018-11-24 16:34:43,27.26,25.47
2018-11-24 17:34:42,65.25,60.71
2018-11-24 18:34:42,82.87,76.34
2018-11-24 19:34:41,27.46,24.98
2018-11-24 20:34:40,56.03,40.85
2018-11-24 21:34:40,61.3,56.8
2018-11-24 22:34:39,97.34,91.0
2018-11-24 23:34:39,61.39,56.23
2018-11-25 00:34:38,94.95,88.34
2018-11-25 01:34:38,68.37,61.83
