datetime,energy_supplied_kwh,energy_billed_kwh,hour,day,month,loss_kwh,loss_ratio,rolling_loss_mean,rolling_loss_std,anomaly,anomaly_score
2020-09-24 01:10:06,343.97,247.43,1,24,9,96.54000000000002,0.2806640113963427,0.05459054323171686,0.04986754561118067,-1,-0.00818846937005413
2020-09-27 19:09:18,464.66,313.27,19,27,9,151.39000000000004,0.3258081177635261,0.06129862804931566,0.05830388065569236,-1,-0.0027242544612349207
2020-10-04 20:07:46,372.08,237.4,20,4,10,134.67999999999998,0.3619651687809073,0.051333675692723346,0.06792643446336964,-1,-0.03391205366201988
2020-10-06 01:07:31,668.28,508.59,1,6,10,159.69,0.2389567247261627,0.06225861527167787,0.05567933395494052,-1,-0.0073638783388007
2020-10-08 02:07:04,211.03,125.62,2,8,10,85.41,0.40472918542387337,0.058270886917760854,0.07584256104232164,-1,-0.07582806482654281
2020-10-09 11:06:47,382.88,235.07,11,9,10,147.81,0.3860478478896782,0.07056242168390878,0.07555328767585133,-1,-0.050854129565616524
2020-10-13 04:05:58,243.27,185.96,4,13,10,57.31,0.23558186377276277,0.05354289120175157,0.041216922054002327,-1,-0.018796433479821517
2020-10-15 22:05:23,495.44,320.14,22,15,10,175.3,0.3538269013402229,0.07979992731839385,0.08321104473366017,-1,-0.059775767440241934
2020-10-16 02:05:21,800.0,621.51,2,16,10,178.49,0.22311250000000002,0.07803128538922895,0.0853174595500377,-1,-0.05529269618749877
2020-10-16 09:05:17,800.0,608.58,9,16,10,191.41999999999996,0.23927499999999996,0.0870739890166465,0.0901787733189791,-1,-0.06150088879624882
2020-10-17 23:04:56,711.1,544.4,23,17,10,166.70000000000005,0.23442553789902973,0.05207377748016293,0.042245434235017025,-1,-0.007990536386719871
2020-10-18 00:04:56,326.11,233.65,0,18,10,92.46000000000001,0.2835239643065223,0.06126227599293469,0.06340727119892445,-1,-0.015610764651453612
2020-10-18 06:04:53,295.59,186.24,6,18,10,109.34999999999997,0.3699380899218511,0.07936528118813656,0.087622513690021,-1,-0.08324000489515893
2020-10-19 10:04:37,717.75,463.35,10,19,10,254.39999999999998,0.354440961337513,0.05741789771572486,0.06645173969843697,-1,-0.02125676312044167
2020-10-27 11:02:53,455.41,251.94,11,27,10,203.47000000000003,0.4467842164203685,0.05621089642169671,0.085822732806476,-1,-0.058223683722760766
2020-10-27 12:02:53,671.28,482.54,12,27,10,188.73999999999995,0.2811643427481825,0.06646892904394985,0.09714062950680052,-1,-0.04019475008392526
2020-10-27 13:02:52,204.93,194.08,13,27,10,10.849999999999994,0.052944908017371756,0.06714707572154442,0.09698022949935449,-1,-0.007235705374442625
2020-10-28 02:02:45,799.84,761.32,2,28,10,38.51999999999998,0.048159631926385255,0.06983521374894629,0.09570551405035042,-1,-0.006615258361195586
2020-10-28 03:02:45,780.0,762.79,3,28,10,17.210000000000036,0.02206410256410261,0.06825246802245057,0.09618726104089882,-1,-0.005276645620027165
2020-10-28 05:02:44,800.0,778.79,5,28,10,21.210000000000036,0.026512500000000046,0.06921394614135094,0.09574961930983267,-1,-0.0066535560588609766
2020-10-28 07:02:42,800.0,748.04,7,28,10,51.960000000000036,0.06495000000000005,0.06919530965695252,0.09542462739505825,-1,-0.00045158321174498806
2020-10-28 08:02:42,800.0,775.67,8,28,10,24.33000000000004,0.03041250000000005,0.067746785582164,0.09575157431328665,-1,-0.005161125612778594
2020-10-28 09:02:41,800.0,755.27,9,28,10,44.73000000000002,0.055912500000000025,0.06928919278237378,0.09522714306311296,-1,-0.001517266809391793
2020-10-29 22:02:21,665.39,426.14,22,29,10,239.25,0.35956356422549185,0.06618066012540551,0.07458848983212414,-1,-0.049206940734552895
2020-10-30 02:02:19,670.37,576.52,2,30,10,93.85000000000002,0.13999731491564363,0.07221179202838794,0.07496840833396452,-1,-0.0036022111172714366
2020-10-30 07:02:17,348.46,262.03,7,30,10,86.43,0.248034207656546,0.0828172193788012,0.0815566321552437,-1,-0.05620747847217711
2020-10-30 20:02:10,493.28,384.2,20,30,10,109.07999999999998,0.22113201427181314,0.08777075070997346,0.087008944403298,-1,-0.049337236282732566
2020-10-30 23:02:08,260.32,192.3,23,30,10,68.01999999999998,0.2612937922556852,0.07507978200016262,0.0689352907659731,-1,-0.06137071423164442
2020-10-31 15:01:59,432.71,255.09,15,31,10,177.61999999999998,0.4104827713711261,0.07330198263570342,0.09315848192541089,-1,-0.07644887199059569
2020-10-31 17:01:58,200.0,191.78,17,31,10,8.219999999999999,0.0411,0.0759098615235068,0.09266558750225282,-1,-0.02585227280285496
2020-10-31 18:01:58,200.0,187.06,18,31,10,12.939999999999998,0.0647,0.0772791375533014,0.09222779794381401,-1,-0.03853130107445801
2020-10-31 22:01:55,737.28,671.76,22,31,10,65.51999999999998,0.08886718749999997,0.07022481456132729,0.087795941051685,-1,-0.020591952555319426
2020-10-31 23:01:55,200.0,194.59,23,31,10,5.409999999999997,0.027049999999999984,0.06046465655067373,0.07811846662720712,-1,-0.007787777523653894
2020-11-03 16:01:20,518.13,367.61,16,3,11,150.51999999999998,0.2905062436068168,0.053305004010514405,0.05352078399626634,-1,-0.0017077294367014995
2020-11-04 02:01:14,355.06,242.81,2,4,11,112.25,0.31614375035205317,0.06514961446277497,0.07594946008667508,-1,-0.05214158191231788
2020-11-04 14:01:08,406.3,283.22,14,4,11,123.07999999999998,0.302928870292887,0.07826039520644157,0.08880544912526073,-1,-0.06732369989933051
2020-11-10 10:59:52,800.0,491.19,10,10,11,308.81,0.3860125,0.05907390334243748,0.0710726138327902,-1,-0.051148339125475006
2020-11-10 19:59:47,365.61,245.31,19,10,11,120.30000000000001,0.32903914006728485,0.06978854231340746,0.0902555158932877,-1,-0.05707922298810997
2020-11-10 23:59:45,800.0,738.62,23,10,11,61.379999999999995,0.07672499999999999,0.0693257266539117,0.09096202379998564,-1,-0.020761627908540636
2020-11-11 00:59:44,200.0,188.99,0,11,11,11.009999999999991,0.05504999999999995,0.06974286955953833,0.09086871059661397,-1,-0.008798545571898075
2020-11-14 06:59:02,800.0,522.41,6,14,11,277.59000000000003,0.34698750000000006,0.05766195543064965,0.06677721052793535,-1,-0.03685545936517287
2020-11-16 06:58:36,477.95,312.7,6,16,11,165.25,0.3457474631237577,0.06423466007769067,0.07539793490909905,-1,-0.021209902105038037
2020-11-16 14:58:32,655.6,438.84,14,16,11,216.76000000000005,0.3306284319707139,0.07218297906610381,0.08309745317828279,-1,-0.041132980812303654
2020-11-16 23:58:27,200.0,192.5,23,16,11,7.5,0.0375,0.07892161005263933,0.08101965803833976,-1,-0.0005859479900239828
2020-11-17 01:58:26,207.62,203.21,1,17,11,4.409999999999997,0.021240728253540106,0.0780577082241192,0.08152719683760971,-1,-0.010388777944676963
2020-11-20 00:57:48,441.59,296.65,0,20,11,144.94,0.3282230122964741,0.06902228585404722,0.07475559619917742,-1,-0.04272688748850706
2020-11-20 19:57:37,200.0,127.48,19,20,11,72.52,0.3626,0.06459433681343997,0.08895826240161038,-1,-0.07661356687794896
2020-11-22 23:57:09,459.9,263.47,23,22,11,196.42999999999995,0.4271145901282887,0.06641773842257288,0.07826090780011602,-1,-0.05727063780068542
2020-11-27 21:56:06,218.46,175.43,21,27,11,43.03,0.19696969696969696,0.04936700912155978,0.03589043311709595,-1,-0.02453317550592493
2020-11-28 16:55:55,390.74,236.46,16,28,11,154.28,0.3948405589394482,0.061857850268651315,0.07957341945998163,-1,-0.048939623815664524
2020-11-28 23:55:52,800.0,717.51,23,28,11,82.49000000000001,0.10311250000000001,0.061914928322108376,0.07364774076891707,-1,-0.0006656405836078516
2020-11-29 03:55:49,585.3,392.88,3,29,11,192.41999999999996,0.3287544848795489,0.07336613060141273,0.09155736734979204,-1,-0.05934960818510693
2020-11-29 06:55:48,800.0,769.92,6,29,11,30.08000000000004,0.03760000000000005,0.0723664213136391,0.09181779323370601,-1,-0.01500495663616408
2020-11-29 18:55:41,330.24,240.1,18,29,11,90.14000000000001,0.27295300387596905,0.06473853105973244,0.07639013670461459,-1,-0.027259444392709664
2020-11-30 08:55:34,444.36,330.75,8,30,11,113.61000000000001,0.2556710775047259,0.061335882180819055,0.06558127466958227,-1,-0.0014198474865613209
2020-11-30 23:55:26,800.0,769.71,23,30,11,30.289999999999964,0.03786249999999995,0.053551239011608014,0.046653020031996895,-1,-0.0019723683328369823
2020-12-03 09:54:54,576.65,389.55,9,3,12,187.09999999999997,0.3244602445157374,0.05713032206572278,0.05914504170261166,-1,-0.023809110999466587
2020-12-06 17:54:11,653.44,407.85,17,6,12,245.59000000000003,0.37584169931439765,0.056172442226641285,0.06987188743701074,-1,-0.04362634692895018
2020-12-07 00:54:07,800.0,796.01,0,7,12,3.990000000000009,0.004987500000000011,0.05385158703313098,0.07046131069311215,-1,-0.007290561960815789
2020-12-07 09:54:02,430.13,325.47,9,7,12,104.65999999999997,0.2433217864366586,0.06490571621018147,0.07976920285070357,-1,-0.010851552115476948
2020-12-07 14:54:00,625.39,514.46,14,7,12,110.92999999999995,0.17737731655446992,0.0735236780440967,0.08137534857869762,-1,-0.00029663892459030894
2020-12-09 16:53:33,204.57,149.88,16,9,12,54.69,0.26734125238304735,0.053315085958701686,0.04868215233333642,-1,-0.03551820860171939
2020-12-10 14:53:21,689.13,409.12,14,10,12,280.01,0.40632391566177645,0.07700681692627565,0.0852283350359924,-1,-0.08173146117534547
2020-12-20 07:51:15,443.83,278.74,7,20,12,165.08999999999997,0.3719667440236126,0.06272277659403537,0.06785088749490169,-1,-0.038248053043587915
2020-12-21 04:51:04,686.49,524.95,4,21,12,161.53999999999996,0.23531296887063172,0.07569154031634202,0.0753426760225628,-1,-0.037717161363232776
2020-12-21 05:51:03,397.74,310.03,5,21,12,87.71000000000004,0.22052094332981353,0.08339958055525265,0.08035152228708446,-1,-0.043701067885921874
2020-12-22 10:50:48,638.82,438.53,10,22,12,200.29000000000008,0.31353119814658287,0.05416081309144236,0.05867656199884096,-1,-0.0127709626481044
2020-12-23 15:50:32,450.17,286.91,15,23,12,163.26,0.362662993980052,0.058103086345185184,0.06642877441804566,-1,-0.029098742462453142
2020-12-25 07:50:10,475.14,311.34,7,25,12,163.8,0.3447404975375679,0.05437538900187348,0.0646049514481918,-1,-0.023338125591910064
2020-12-29 02:49:21,605.31,449.09,2,29,12,156.21999999999997,0.2580826353438734,0.056766077818964145,0.04650057944699726,-1,-0.012507647410446965
2020-12-31 21:48:45,785.28,711.71,21,31,12,73.56999999999994,0.09368632844335771,0.047560463115036415,0.01995176523491185,-1,-0.009241601392032561
2021-01-02 23:48:18,762.78,568.74,23,2,1,194.03999999999996,0.25438527491544083,0.05030458024146119,0.04602665252238042,-1,-0.03626802916760263
2021-01-07 08:47:21,416.45,298.43,8,7,1,118.01999999999998,0.2833953655901068,0.059126800713007854,0.05024813156478498,-1,-0.008747526665348837
2021-01-07 09:47:21,200.0,146.93,9,7,1,53.06999999999999,0.26535,0.06886638404634117,0.06513056260306035,-1,-0.04500366139450318
2021-01-08 10:47:07,457.76,270.92,10,8,1,186.83999999999997,0.4081614819993009,0.05567777367446153,0.0767803206576533,-1,-0.047915235239036735
2021-01-08 22:47:01,296.77,193.94,22,8,1,102.82999999999998,0.34649728746167063,0.06697207084395955,0.09724375186753778,-1,-0.08961617039979419
2021-01-09 01:46:59,800.0,762.54,1,9,1,37.460000000000036,0.04682500000000005,0.06739766599774975,0.09706026503909305,-1,-0.006725331825409242
2021-01-09 06:46:56,800.0,780.18,6,9,1,19.82000000000005,0.02477500000000006,0.06631608337113151,0.09747972484792783,-1,-0.0033416567886149773
2021-01-20 15:44:29,490.96,292.13,15,20,1,198.82999999999998,0.4049820759328662,0.06251544194295594,0.07541280252116903,-1,-0.05285498434697744
2021-01-21 09:44:19,486.54,342.4,9,21,1,144.14000000000004,0.2962551897069101,0.07180479091723067,0.08836190198532841,-1,-0.042856528616179834
2021-01-21 17:44:15,452.39,268.29,17,21,1,184.09999999999997,0.4069497557417272,0.06898713867746871,0.08978274091044573,-1,-0.06767292708064798
2021-01-23 08:43:54,443.75,251.93,8,23,1,191.82,0.43227042253521125,0.0604192389828068,0.08125871786134237,-1,-0.05583159158551454
2021-01-24 05:43:43,625.72,452.11,5,24,1,173.61,0.2774563702614588,0.06864110164987342,0.09250591596155716,-1,-0.035965209444124624
2021-01-25 19:43:22,264.71,193.85,19,25,1,70.85999999999999,0.26768916927958897,0.05842103912708598,0.05186489857076176,-1,-0.026483326508089933
2021-01-25 22:43:20,525.03,340.44,22,25,1,184.58999999999997,0.3515799097194446,0.07285081145117761,0.07862022338338422,-1,-0.06751487131600076
2021-01-28 02:42:52,610.08,446.02,2,28,1,164.06000000000006,0.26891555205874645,0.05173206625420401,0.04901298494601983,-1,-0.013738181367025981
2021-01-29 22:42:29,200.0,193.54,22,29,1,6.460000000000008,0.03230000000000004,0.03743459444020986,0.01684025077529261,-1,-0.004107464433160346
2021-01-30 23:42:15,366.09,276.89,23,30,1,89.19999999999999,0.24365593160151874,0.06015746399454589,0.05060447450658936,-1,-0.03332624956119279
2021-01-31 13:42:07,576.94,354.74,13,31,1,222.20000000000005,0.38513536936249876,0.07105176001209802,0.08474739380013675,-1,-0.07433922213269317
2021-01-31 14:42:07,231.39,225.67,14,31,1,5.719999999999999,0.024720169410951204,0.070601106313434,0.08497292158464997,-1,-0.013406237899458384
2021-02-02 14:41:41,503.42,303.75,14,2,2,199.67000000000002,0.3966270708354853,0.06399677124068104,0.0727985478405551,-1,-0.052830706386841064
2021-02-03 09:41:31,687.98,475.48,9,3,2,212.5,0.3088752580016861,0.07551860826319479,0.08870414243930783,-1,-0.06280703873987692
2021-02-03 10:41:30,200.0,188.92,10,3,2,11.080000000000013,0.05540000000000006,0.07637403128567588,0.08839354861715115,-1,-0.005385037063837972
2021-02-03 13:41:29,222.76,212.44,13,3,2,10.319999999999993,0.046327886514634556,0.0759196737756015,0.08848673257307797,-1,-8.015556158735837e-05
2021-02-09 09:40:13,630.41,415.17,9,9,2,215.23999999999995,0.3414285940895607,0.07907656450418242,0.07668078242907143,-1,-0.05906741895313161
2021-02-16 01:38:47,522.46,377.22,1,16,2,145.24,0.27799257359415075,0.06211281563920915,0.06088082921867375,-1,-0.012656734514882806
2021-02-17 00:38:34,610.16,478.1,0,17,2,132.05999999999995,0.21643503343385334,0.06366172068144692,0.06976889021227183,-1,-0.01458154272674983
2021-02-17 01:38:34,296.78,196.24,1,17,2,100.53999999999996,0.33876945885841353,0.0661940909007912,0.07844956797999163,-1,-0.057092787249084065
2021-02-17 03:38:33,517.43,389.42,3,17,2,128.00999999999993,0.24739578300446427,0.07509191334536018,0.08646047678209907,-1,-0.034527736296067535
2021-02-18 07:38:17,612.84,420.03,7,18,2,192.81000000000006,0.3146171920892893,0.0565544555855367,0.05793654048222202,-1,-0.0019135769257428992
2021-02-23 12:37:10,767.48,518.65,12,23,2,248.83000000000004,0.3242169177046959,0.05465106242825682,0.05987368300505146,-1,-0.019387824362419037
2021-02-26 01:36:37,292.62,226.38,1,26,2,66.24000000000001,0.22636866926389176,0.04998650740896745,0.04059231025036047,-1,-0.018087279787451838
2021-02-26 16:36:29,200.0,122.67,16,26,2,77.33,0.38665,0.07357169059233308,0.09079459095974787,-1,-0.09190373957543796
2021-02-26 20:36:27,228.82,212.02,20,26,2,16.799999999999983,0.07342015558080581,0.0765459554108771,0.08986911568171667,-1,-0.01567588789568697
2021-02-26 22:36:26,676.21,637.77,22,26,2,38.440000000000055,0.05684624598867224,0.07663838177905628,0.08990455449458441,-1,-0.001502193614069669
2021-02-27 02:36:23,800.0,732.44,2,27,2,67.55999999999995,0.08444999999999993,0.06942056021384753,0.08426008470517497,-1,-0.0105169255158436
2021-02-27 04:36:22,782.1,766.0,4,27,2,16.100000000000023,0.020585602864083907,0.0694748936451028,0.08431126079419161,-1,-0.004916989029841168
2021-03-01 16:35:50,484.88,310.26,16,1,3,174.62,0.3601303415278007,0.06006628583000425,0.06567338850323166,-1,-0.045177504050255
2021-03-03 20:35:22,200.0,122.75,20,3,3,77.25,0.38625,0.057745620592964786,0.07195910210220627,-1,-0.07686162864519952
2021-03-08 01:34:27,614.43,437.87,1,8,3,176.55999999999995,0.2873557606236674,0.05852321389568246,0.055013521426032636,-1,-0.00656778652685841
2021-03-09 18:34:05,266.2,186.7,18,9,3,79.5,0.2986476333583772,0.048513213298548095,0.05648848267437188,-1,-0.03283434925627582
2021-03-10 19:33:52,297.29,214.22,19,10,3,83.07000000000002,0.279424131319587,0.05922968466740871,0.05033072646360524,-1,-0.024354099455798472
2021-03-12 16:33:27,200.0,141.33,16,12,3,58.66999999999999,0.29334999999999994,0.0547599328104953,0.05417165070417217,-1,-0.03099742523127813
2021-03-16 02:32:43,549.92,381.7,2,16,3,168.21999999999997,0.3058990398603433,0.05627506100036195,0.05679925654725856,-1,-0.004065092852735153
2021-03-17 04:32:29,658.84,466.25,4,17,3,192.59000000000003,0.2923167992228766,0.05954515938910262,0.051614287416878096,-1,-0.0019196725864361053
2021-03-23 10:31:08,800.0,564.47,10,23,3,235.52999999999997,0.29441249999999997,0.05321638824638799,0.05307949779749017,-1,-0.0035639354341934215
2021-03-24 20:30:50,371.69,272.77,20,24,3,98.92000000000002,0.26613575829320135,0.059057100278115664,0.047022209042659434,-1,-0.0025975400671388593
2021-03-26 19:30:24,200.0,136.18,19,26,3,63.81999999999999,0.31909999999999994,0.05605607791084213,0.06337586316575128,-1,-0.05671781136459941
2021-03-28 12:30:02,257.35,176.58,12,28,3,80.77000000000001,0.31385272974548284,0.055336292201696474,0.058139113927281,-1,-0.037986815582234046
2021-04-01 08:29:13,728.06,485.76,8,1,4,242.29999999999995,0.33280224157349664,0.05989635797583964,0.05934495515812103,-1,-0.02948460789260987
2021-04-02 00:29:04,613.33,447.02,0,2,4,166.31000000000006,0.2711590823863174,0.06808486905918044,0.0745144794640625,-1,-0.03438138974059313
2021-04-02 01:29:03,800.0,799.2,1,2,4,0.7999999999999545,0.0009999999999999432,0.06643136347936482,0.07558161076634813,-1,-0.01616629961764704
2021-04-04 13:28:31,272.84,189.95,13,4,4,82.88999999999999,0.3038044275032986,0.053627176540489686,0.05608565389760034,-1,-0.028635019872661815
2021-04-06 01:28:12,759.01,493.71,1,6,4,265.3,0.34953426173568203,0.0605755090303429,0.06480849742343547,-1,-0.03664128352724372
2021-04-10 19:27:10,200.0,141.2,19,10,4,58.80000000000001,0.29400000000000004,0.05777453950483689,0.05321105901158171,-1,-0.0385617928692189
2021-04-11 04:27:05,313.5,174.97,4,11,4,138.53,0.4418819776714514,0.07069957136702171,0.0954847135497167,-1,-0.08364546928028516
2021-04-11 14:27:00,800.0,494.81,14,11,4,305.19,0.3814875,0.09067351608269698,0.1120471778765126,-1,-0.10329673890736502
2021-04-11 22:26:55,328.57,223.2,22,11,4,105.37,0.32069269866390726,0.08901483655602245,0.11550705020312559,-1,-0.10254193788498867
2021-04-11 23:26:55,629.53,608.39,23,11,4,21.139999999999986,0.0335806077549918,0.08757582281088261,0.11599283001878072,-1,-0.012148635425708432
2021-04-12 08:26:50,536.02,384.65,8,12,4,151.37,0.282396179247043,0.07921562949263099,0.09860618649497614,-1,-0.04144408603317418
2021-04-12 11:26:48,800.0,783.33,11,12,4,16.66999999999996,0.02083749999999995,0.07347843134340282,0.1002143965953204,-1,-0.0021016595537167726
2021-04-13 05:26:39,758.83,542.65,5,13,4,216.18000000000006,0.2848859428330457,0.05688915782941978,0.0720274935297156,-1,-0.013511971915291965
2021-04-17 12:25:43,324.19,195.08,12,17,4,129.10999999999999,0.39825411024399265,0.05874149376383875,0.07558096105739742,-1,-0.034286187171683635
2021-04-25 10:24:00,304.1,217.91,10,25,4,86.19000000000003,0.2834265044393292,0.05942363634865047,0.060642055964214764,-1,-0.003347913462261043
2021-04-28 09:23:22,790.57,495.85,9,28,4,294.72,0.3727943129640639,0.06370080453616304,0.06785952990987672,-1,-0.04728374281926129
2021-04-28 13:23:20,493.11,380.39,13,28,4,112.72000000000003,0.2285899697836183,0.07348655872124057,0.07502256924137272,-1,-0.004678821843062675
2021-04-29 10:23:09,298.11,203.28,10,29,4,94.83000000000001,0.3181040555499648,0.0699850094928737,0.06531662223966003,-1,-0.039374471751981055
2021-05-01 02:22:47,269.59,170.32,2,1,5,99.26999999999998,0.3682258244000148,0.06102212155438317,0.0676355627853803,-1,-0.07557223908692301
2021-05-01 10:22:43,563.68,412.07,10,1,5,151.60999999999996,0.2689646608004541,0.07070129960988474,0.08015932454080568,-1,-0.013483090665705855
2021-05-03 06:22:19,335.26,206.16,6,3,5,129.1,0.38507427071526573,0.05394237406328519,0.07240728065318663,-1,-0.04757658252384278
2021-05-03 19:22:12,535.79,398.59,19,3,5,137.2,0.25607047537281397,0.06706303444696461,0.08374284634576025,-1,-0.011136692490281819
2021-05-07 19:21:20,520.95,287.14,19,7,5,233.81000000000006,0.4488146655149247,0.06788063196289407,0.08248047609624383,-1,-0.05497675931004853
2021-05-07 21:21:19,391.87,264.13,21,7,5,127.74000000000001,0.3259754510424376,0.07839433554535298,0.09800074575533635,-1,-0.07911788493735739
2021-05-07 23:21:18,488.85,378.05,23,7,5,110.80000000000001,0.22665439296307663,0.08585004065752162,0.10227725381416759,-1,-0.0546156816196941
2021-05-08 11:21:11,366.47,204.93,11,8,5,161.54000000000002,0.44080006548967177,0.09840703877880434,0.1262472885981016,-1,-0.11597497212721875
2021-05-08 12:21:11,800.0,761.75,12,8,5,38.25,0.0478125,0.09763018534912515,0.12650953021646105,-1,-0.03525966586873741
2021-05-08 13:21:10,586.52,577.06,13,8,5,9.460000000000036,0.016129032258064578,0.09572330086997775,0.1274132818470543,-1,-0.00071158453277409
2021-05-08 17:21:08,245.53,236.73,17,8,5,8.800000000000011,0.03584083411395761,0.09596494501594803,0.12719601331919958,-1,-0.02929417323564132
2021-05-08 18:21:08,283.96,273.41,18,8,5,10.549999999999955,0.03715312015776854,0.09631119970349811,0.12701653304773375,-1,-0.018618015826841194
2021-05-09 01:21:04,741.28,533.26,1,9,5,208.01999999999998,0.28062270666954453,0.06800443529709516,0.0937484950118094,-1,-0.04511133504531695
2021-05-09 13:20:57,334.45,197.24,13,9,5,137.20999999999998,0.41025564359396016,0.06779297590537005,0.08842192181517007,-1,-0.06609089937681789
2021-05-17 11:19:15,307.06,190.39,11,17,5,116.67000000000002,0.37995831433596045,0.05533021928378104,0.07228413533639454,-1,-0.03761270881575651
2021-05-19 17:18:46,546.58,359.95,17,19,5,186.63000000000005,0.34145047385561134,0.06369846412095821,0.07381915098480318,-1,-0.021826541100781305
2021-05-21 12:18:22,200.0,101.53,12,21,5,98.47,0.49235,0.06699575341462619,0.10502872131622734,-1,-0.09995998876237167
2021-05-22 10:18:11,779.55,562.99,10,22,5,216.55999999999995,0.2778012956192675,0.07742702228689823,0.10211200775811581,-1,-0.054752825216100254
2021-05-28 20:16:47,409.48,303.8,20,28,5,105.68,0.25808342287779623,0.04665175273111855,0.049244017061442914,-1,-0.0017766368097190677
2021-05-29 01:16:45,383.65,174.62,1,29,5,209.02999999999997,0.5448455623615274,0.06717485244712156,0.11289932809785673,-1,-0.08724272096502983
2021-05-29 05:16:43,771.31,741.57,5,29,5,29.739999999999895,0.038557778325186885,0.07061853914267636,0.11169200789550925,-1,-0.004373360966557827
2021-05-29 15:16:37,293.71,209.4,15,29,5,84.30999999999997,0.287051853869463,0.080620175486596,0.12014319704460238,-1,-0.08361913638235452
2021-05-29 19:16:35,598.09,567.81,19,29,5,30.280000000000086,0.05062783193164923,0.085201356303905,0.11807315619314493,-1,-0.0003902280499592514
2021-05-29 21:16:34,200.0,186.61,21,29,5,13.389999999999986,0.06694999999999993,0.0765945840086185,0.11239089843683021,-1,-0.03515102003621562
2021-05-29 23:16:33,800.0,747.85,23,29,5,52.14999999999998,0.06518749999999997,0.0788976594203714,0.11167418479060078,-1,-0.04971223548175052
2021-05-30 00:16:32,622.04,600.55,0,30,5,21.49000000000001,0.03454761751655844,0.07703765686323512,0.11204029808726586,-1,-0.01691627653330452
2021-06-02 01:15:53,393.92,236.21,1,2,6,157.71,0.400360479285134,0.05970849423903533,0.074794315244416,-1,-0.04904920535466195
2021-06-02 08:15:49,520.17,385.41,8,2,6,134.75999999999993,0.25906915047003853,0.06764049320738054,0.08459007675886046,-1,-0.01196259550604617
2021-06-02 18:15:44,419.03,334.7,18,2,6,84.32999999999998,0.20125050712359493,0.07146841835850094,0.09039187767376046,-1,-0.012868261739833575
2021-06-07 04:14:46,452.81,261.25,4,7,6,191.56,0.42304719418740755,0.06372001368985275,0.07955542788154087,-1,-0.05118531862833331
2021-06-09 21:14:11,313.5,227.43,21,9,6,86.07,0.27454545454545454,0.0532111526182442,0.05009685374864612,-1,-0.006748089527630063
2021-06-15 01:13:04,601.88,338.49,1,15,6,263.39,0.43761214860105,0.06401284328118599,0.08314168024006728,-1,-0.04955530683761444
2021-06-18 04:12:24,691.82,463.06,4,18,6,228.76000000000005,0.3306640455609841,0.05896779158173346,0.060751601140874745,-1,-0.0005079875635465303
2021-06-30 06:09:47,200.0,146.93,6,30,6,53.06999999999999,0.26535,0.05398467174314969,0.047593716045571104,-1,-0.03475471356667925
2021-06-30 17:09:41,585.48,373.9,17,30,6,211.58000000000004,0.36137869782059173,0.06116204432819286,0.08073767782221376,-1,-0.03849089218447532
2021-06-30 23:09:38,200.0,193.84,23,30,6,6.159999999999997,0.030799999999999984,0.06101579585802755,0.08051049104484839,-1,-0.0020313153539794904
2021-07-01 05:09:35,676.09,445.24,5,1,7,230.85000000000002,0.34144862370394474,0.0746529077835978,0.09828563042168387,-1,-0.07893613726829551
2021-07-01 12:09:31,800.0,747.32,12,1,7,52.67999999999995,0.06584999999999994,0.07084839473924515,0.08781337455182331,-1,-0.00010147694636863935
2021-07-03 08:09:07,640.65,322.28,8,3,7,318.37,0.4969484117692968,0.060087137612300175,0.09401468159646456,-1,-0.07570672738590989
2021-07-03 19:09:01,343.72,261.63,19,3,7,82.09000000000003,0.23882811590829753,0.07039111374169836,0.10012328008895377,-1,-0.04847770661031514
2021-07-03 23:08:59,432.92,254.22,23,3,7,178.70000000000002,0.4127783424189227,0.0846266358084432,0.12211227697379991,-1,-0.11506903126229828
2021-07-04 00:08:59,614.42,582.31,0,4,7,32.110000000000014,0.052260668598027436,0.08517597068574935,0.12192797211097445,-1,-0.019499133891893394
2021-07-04 01:08:58,780.08,735.79,1,4,7,44.29000000000008,0.056776228079171466,0.0860248145173846,0.12164425036484086,-1,-0.04851573445405766
2021-07-04 02:08:58,594.8,555.77,2,4,7,39.02999999999997,0.06561869535978476,0.08743724638157169,0.12118221950831028,-1,-0.01323195851442116
2021-07-04 03:08:57,588.99,564.69,3,4,7,24.299999999999955,0.041257067182804384,0.08720096206056878,0.1212701365826101,-1,-0.003046903625262831
2021-07-04 04:08:56,246.1,234.34,4,4,7,11.759999999999991,0.04778545306785856,0.0885090231496865,0.12064083695254817,-1,-0.03329095558098494
2021-07-04 05:08:56,307.4,297.16,5,4,7,10.239999999999952,0.03331164606376042,0.08893647463944536,0.1204167969861395,-1,-0.026339540249762594
2021-07-04 06:08:55,283.74,263.54,6,4,7,20.19999999999999,0.07119193627969263,0.09056941171805516,0.11987565849904733,-1,-0.0402104391584025
2021-07-04 07:08:55,535.21,517.4,7,4,7,17.81000000000006,0.033276657760505333,0.0898527639090227,0.1201768007237836,-1,-0.00027044869117709425
2021-07-04 14:08:51,572.6,409.41,14,4,7,163.19,0.2849982535801607,0.08038395553207382,0.09428406626107837,-1,-0.053069046885085736
2021-07-04 22:08:47,200.0,182.82,22,4,7,17.180000000000007,0.08590000000000003,0.07506844338040485,0.08849752373969565,-1,-0.02754563081021888
